,levetiracetam_50,iGCS-Total,DBP lowest (1st 24h),propofol_Hill,SBP lowest (1st 24h),levetiracetam_Hill,HR lowest (1st 24h),Worst GCS intub,valproate_Hill,phenobarbital_Hill,pentobarbital_Hill,pentobarbital_50,Worst GCS in 1st 24h,iGCS = T?,valproate_50,DBP highest (1st 24h),SBP highest (1st 24h),lacosamide_50,lacosamide_Hill,midazolam_Hill,APACHE II 1st 24h,premorbid MRS,phenobarbital_50,HR highest (1std 24h),Age,midazolam_50,propofol_50,EEG day1 MV,Sz at presentation,NeuroDx:SDH,Hx leukemia/lymphoma,Hx PVD,Marrital,PrimDx:LiverDisorder,Hx brain surgery,Hx CTD,OSH time 1st AED,Race_Other,Race_White or Caucasian,Hx CAD/MI,NeuroDx:Degenerative,NeuroDx:HIE/ABI,Hx PUD,acute SDH,PrimDx:NonHeadTrauma,Sepsis/Shock,NeuroDx:Brain tumor,Hx HTN,Hx CNS cancer,Hx Sz,Hx dementia,CA (PEA),NeuroDx:HemStroke,Hx substance abuse,PrimDx:EndoEmegy,Race_Asian,PrimDx:Malignancy,NeuroDx:SDH+TBI(SAH),PrimDx:GI,NeuroDx:TBI(SAH),PrimDx:Hem,Hx liver failure,EEG day1 sysBP,PrimDx:Resp,Hx cancer,Hx AIDs,PrimDx:Cardio,PrimDx:RenalFailure,Surgery,NeuroDx:Sz/SE,NeuroDx:Psyc,Hx CKD,Hx CVA,Hx CHF,NeuroDx:CNS infection,Gender,PrimDx:GU,Race_Black or African American,Hx DM,Hx COPD/Asthma,Hx HLD,NeuroDx:SAH,NeuroDx:IschStroke,Hx alcohol,NeuroDx:Spells,Hx smoking,EEG day1 GCS,NeuroDx:TME
Diag,1.9394806537577798,1.810186686455984,0.5012084334214074,0.12976469651705114,1.5943957928020105,2.7983560876009634,0.7653545112241601,0.631126031700163,0.07864311729274706,1.8272497926723839,0.2377920323416649,0.17476646609520463,1.8808467980295223,0.5169385175329175,0.7638188689439156,1.058216242418263,0.12963312852632858,0.8904454631344613,0.8235478119159962,0.5011418981499319,0.6488675142392997,0.46585889080070225,0.8785004467149894,0.6059435100391609,0.23574958951536984,0.41258472920121597,0.9066203355153151,0.8262884863720864,0.7488760030407771,0.887685042850104,0.6314255359569612,0.3201855570624416,0.5652395309687669,0.6192164660744215,0.7978001384286281,0.9132966575505055,0.2861923495263508,0.38882057521804547,0.8407912504733313,0.8345984817513744,0.8335737531214147,0.5797209644307082,0.34637015839762847,0.757798337078518,0.3130500243140422,0.44007200659326634,0.6412731908503182,0.4704631917102561,0.5863765241948519,0.8152435335637734,0.6281309815569488,0.9271393613168931,0.40614764484175536,0.3723773692862645,0.4513362038005878,0.6161867160947769,0.5804034679290164,0.659190897869125,0.5151122533359791,0.5322936557463661,0.864031369743065,1.0096029207408694,0.4729342496875519,0.42520103035785534,0.4767478041552875,0.8227006113750358,0.6184015078148951,0.8186179369190191,1.034064013728732,1.1714983047404215,0.5639192270914628,0.6356198617783111,1.2554558196294108,1.2831917186533934,0.40455045906220755,0.23117177342094716,0.6081081683599737,0.8328642138430318,0.6607318906371606,0.7510065176543936,0.6188752571999688,0.5385715109080701,0.5490917475477457,0.2978776258019426,0.5355202969438282,0.7706951711878989,0.5655339808339005,0.6260646588549691
Diag,1.3996706548191822,2.2420447230347715,1.0078859058725143,0.8661048052924919,0.8620971272507402,1.7139611261970717,0.5929261938207477,0.5027725890902951,0.8575659778677737,1.5365534930143858,0.5415836699994091,0.7093695813897721,1.7341895057910246,0.3182544367247838,0.6369242223915578,1.0489094917716824,0.6196914489579974,1.0467322336596232,0.9319964828799864,0.6427613128430303,2.0014184367654853,0.6558262118590505,0.49504422056285907,0.8377677653608936,0.9606642315616246,0.7139194963815786,1.1354961889039439,1.3101947370343086,0.8122868802866795,1.0958658734025442,0.9331213528268661,0.9507495375189186,0.9417919073622784,0.7747994095738134,0.862821098509991,0.8882596124290467,0.8053947466329666,0.9623617399700043,1.1757762668196452,0.8646166111358661,0.990319069731284,1.0103802232169368,1.0862690644961501,0.9898074812629998,0.9433942967071317,1.0414572895843748,0.8878237925185102,0.9239787719260445,1.0177162247345894,0.9826171338623404,0.9535226259080344,0.9202118522604722,1.0088408749514997,0.973824030866757,0.8806340360581023,0.8490432138083659,0.9692544355441552,0.9353842227176862,0.9696218205141268,0.9355369635859244,0.8318935561644314,1.125483473061501,0.9741742271339077,0.9015479751283875,0.9674851608309332,0.8893822339227062,0.8515311599262532,0.8503310466521788,1.0495371391624424,0.8515577288926874,0.87098350496645,0.9739672889382983,0.9450884258358168,0.6367012806085024,0.6812599983826041,1.0626337385410236,1.0418836866116143,0.7662390529169213,0.8080357975272762,0.868808979816095,0.7639230999847857,0.7400399265975058,1.2007106102438982,0.896678810130092,0.8796974656470221,0.920029737414941,1.1947853144456408,1.3027700721987978
Diag,1.0329922918925047,0.7972107809623695,1.2636172811030624,0.909627646681834,1.759057674270018,0.6269910736413884,1.7261938541199602,0.6385080763935881,0.5162725007045939,0.4620872521867026,0.29697010264786033,0.2448450500647721,1.0479165654759297,0.4808548391329171,0.6539200118685426,0.47172874759694006,0.6755674787883611,0.632346627247717,0.7560521962948805,0.275124678348172,1.64928715464222,0.39322713598300707,0.7303865773331251,1.0305139966047299,1.6582313862798927,1.5115774161785618,0.9619561019212765,0.9966500412889979,1.0143889763536615,0.9249971677060623,0.8919008966703282,1.0409611067201587,1.0959365897026683,1.0277670369059217,1.0623482291796755,1.0304063976493836,0.9498920329356046,0.866641244887994,0.8454917154722172,0.8432522201349785,0.8261705583511146,0.8324547719723158,0.8211137490594257,0.7913733542180978,0.8152934038787062,0.6708516124874824,0.6534693510271142,0.8139746317777371,0.8629541160313047,0.8368775283822832,1.240859701579421,0.8304521530788405,1.0081092864449184,0.8754482612344641,1.0002616001326454,0.9254039157136154,1.0013498467096587,0.8926529353280295,1.0724168739350524,0.963886692799194,0.9509191821376711,0.9375113157439798,0.9736664444141332,0.8573862829380239,1.013477986708974,0.7955085379148922,0.9877793574255175,0.9418251267505049,0.8742166396381471,0.8193613516460168,1.1797996032160991,0.683681137911071,0.9705600468817571,0.8709487995685974,1.0879143663504258,1.0109480643068711,1.2021292784737838,1.0935125053598203,1.1059751634944452,0.981569504461032,0.8884130697181833,0.7970089184232104,0.8432629331833669,0.7413813790033446,0.8579389809840844,0.7742130031916229,1.0743979584138783,1.0244524797195413
Diag,1.7793285131131062,0.6119497959294515,1.9336223383770639,0.39019322274683754,1.6086733301424212,1.0455489946980523,0.513976542008026,0.3020100103568491,0.5426044873546747,0.2743700562610117,0.3704934639178084,0.4170384020099627,1.7881682765385079,1.1554334939085915,0.7347085925454715,0.7424760123449593,0.2510316446534035,0.9289163611939844,0.9376294819190953,0.41761686722044233,0.9170451380648834,0.7100660697460909,1.1428892508049573,0.37208603522738304,0.8687323420419889,0.7818981922013509,0.6426028758724327,0.9428670875556225,0.8322870607277393,1.0327187673899085,0.9297095745302424,0.9298148482060383,0.6386312746493967,0.9811397458248086,0.6164486688546582,0.8498098592364396,1.0703369972613754,0.9509013340322126,0.9628991780417603,0.832416974382363,0.9793902585981752,0.9508898425967289,0.8465367861752168,0.8876671617630382,0.9153991519515776,0.8919900299822003,0.9346893341218963,0.9461750839612901,0.8397181554828351,0.9188991154733562,0.6928272023149936,0.9211547062242896,1.0654926661818482,0.9534264975817801,0.9488540425252776,0.9310809091942395,1.103974762252222,0.9106795139832299,0.9502412386141498,0.9542445932273765,0.9079004917694368,0.9243837420968779,0.9009818670726464,0.9896075492803856,0.8353912417894462,0.9271407466171254,1.022958182976147,0.9238223336303002,0.9285021321398683,0.8340031459568829,0.9272104354010354,1.0939680868791997,0.9064678568601344,0.9445120406552356,0.7083038674707611,1.1649572713827394,0.8393317285056956,0.9501070710415441,0.8793881451250536,0.9411900881983022,1.0591987669465774,0.9852460109827793,0.8781240807111108,1.1290186633089532,0.9398501389649234,1.0454677160993127,0.8254008094738791,0.9921452923229411
Diag,1.8804874084382268,0.9668492478273201,1.9320239971103113,2.061540950602005,1.2310688731834367,0.5701754820897589,1.0427468212482232,0.20736017218865105,0.9981535404731517,0.7948495036112857,0.2010672391501225,0.9496136864769387,1.7108894448562526,0.28626007161186334,2.27242772626454,0.6857489886354396,0.833687295162276,0.9391943163824596,0.8542121564573333,1.8427841461496262,1.972856973652496,0.8573148120233491,0.9427125636573093,0.8021922586748956,0.8354960278918557,0.8016567735465048,0.976030595050824,0.9972635988515205,0.9848593158835455,0.967913172456415,0.9415959528536192,0.6800020891013183,0.9617779872727943,0.9396217219960401,0.9590497517113744,0.9133578398453823,0.9613739652494566,0.8972292029895417,0.8452121206773022,0.9614928464416187,0.9678240960093958,0.97078897374874,0.9472064614841025,0.9219282244601057,0.9511497461243719,0.9526596876892803,0.9541585640409918,0.9850329288238426,1.0142023037472476,1.0116642911637113,1.0019891646631833,0.97131021656034,0.9674932440219125,0.9651781014130563,0.9672396814844916,0.9664865942870149,0.9011645784145765,0.9778432189485172,0.8914582214210439,0.8491984019000052,0.9295867873757186,0.9023851389843343,0.9533899954761761,0.9935558371816945,0.9791467734075223,0.9212823027759324,1.0324548645068232,0.988426388190035,1.0267547805438424,1.0293392817806428,1.0335668067291814,0.9836630368840805,0.9846241955400594,0.9859977533129177,0.985459344324638,0.9865029259978602,1.0433214179884105,1.0384325059211135,0.9662877748506887,0.9951112441590005,0.9471714965941007,1.0418188262151735,0.9549956237553662,1.1473516130930284,1.0383233487284338,1.0364644721282987,0.8294046198206138,0.9511325841236045
Diag,0.7810753169674864,0.7017544395223417,0.9333336523579757,1.738340759333464,0.4913190332358492,0.8211820157479973,1.1764625207864616,0.8847819355347686,0.9948195197910751,0.6539751279784749,0.5724162600029361,0.6648687945230913,0.9054791891505987,0.4508240367279605,0.5703184277312737,0.7119351272662177,1.2702744455845199,0.44232155812705876,0.796006778087766,0.9740229268881953,1.019376043656417,0.43314838499314795,0.8725887085409215,0.6853527788326486,0.9501723410527694,1.2647406962877459,0.9137268507352626,0.49022535492545083,0.9974616204190088,0.7485655662100483,0.8821706815229751,0.9967022457171695,0.8847270342068927,0.8808149666079256,1.0474678631521017,0.8340428086638414,0.9182910627685875,0.8520813544459057,0.8876670340190743,0.9525746499502238,0.990901355364725,0.6294360055412409,0.8904934073210409,0.9621478706403573,0.9509591834993606,0.8203779966789043,1.1127795123916187,1.0565066158085714,1.1100731403403574,1.090090770273468,1.063815852752549,1.0791403091969414,1.0886867946209249,1.0870930019916643,1.1621493024979797,1.0557841632497478,1.063817274602473,1.036306971922592,1.023131666287953,0.9593638252428748,1.0665798648612088,1.0452172196273128,1.0369387860820514,1.062797892746011,1.0632334062154198,1.1022081879322607,1.0726918238267007,1.0736332822444061,0.964400611726999,0.9524347832860377,1.1616732205474996,1.044248927774913,1.054945629655481,1.075401811588892,0.9032870612098134,0.9735925872027217,0.9966691894144976,0.9911729814790048,0.8934929879039067,0.8262602719080799,0.80500980467796,1.1058182620038464,1.000904099179569,0.9029955142651576,0.9454550054305144,0.8824846620888133,0.8537359233089186,0.9186123638554234
Diag,0.7202094396540316,2.2463968572130852,1.6262918746550536,0.6043706759219035,0.7029927086276455,0.9868244709206716,1.6361944877732515,0.07110878662570991,0.5023981379690922,0.9197068453266118,0.5864583835637022,0.4696639329775042,1.7361316249115344,0.19009089978108581,0.540350247201595,0.7164380434021842,0.9700881251947955,0.5809204264106571,0.057004731424324565,0.3649621606904755,1.6110277995844002,0.6968359201936488,0.43622090764249355,0.8645366289459363,1.2655696901189788,1.820446716459452,0.5673466661327615,1.8397445947780344,0.5344403202945084,0.7308283701772992,0.7008264097159348,0.7428776787475191,0.8287518147837077,0.7661462958738883,0.8040880780783428,0.9505700465192904,1.0520010566414006,1.0279967291871714,1.1337419926648575,0.7856154909530096,0.8750248707833151,0.8184349140458634,0.8997689283086334,0.969850227091059,0.9530454408039147,1.1308714114406595,1.025954702746,0.7962250736405421,0.9092910627200397,1.1858737733451648,0.896901269842104,0.6249414393067867,0.8349836294904032,0.9391669445918505,1.1497578426745345,0.9977443704482174,0.7874044227940313,0.9135899466139146,0.9580106096331434,1.1326919673479254,0.8587447249956012,0.8941631641726564,0.8384399577734563,0.7616111803203309,1.0425605559449052,0.9664007965862318,0.9174348916534032,0.9806409881187534,0.9341416495027565,1.0114556712700333,0.686208959058362,0.8704586493976235,0.6460898826785701,0.835555483359231,0.7685214016035034,0.9406084190725404,0.8948437852947804,1.1203268280357728,1.0861325474603996,1.0675126206787924,1.0441227323879618,1.1290471416976589,0.9585281812248108,1.0638663082971538,0.6110670333801901,0.8503647872492275,1.2903125119540877,1.1461145648719477
Diag,1.6122516263958995,1.6497881065827467,0.8463666382575494,0.6791245921540323,1.0050027299690911,0.8962089633482399,0.6375588756813255,0.6737620773148048,0.9007306261295447,0.6134811801182292,0.9097612423909806,0.7657312902551798,0.9213356640309601,1.3832336675694519,0.5058466868561546,0.6790487264558492,0.8485945096500852,1.049199092904954,0.8096009449990926,0.9958694246660975,0.5736205863433314,0.7761333770954784,1.0987227996579356,0.6693349343025198,0.88761753761554,0.8659364982429184,0.9715026723349478,0.7787253472999743,1.073339878250898,0.9302430163247096,1.2408734184046113,0.913513478420225,1.1811380080147516,1.054547965008856,1.2169904771370414,1.0353378341514108,1.250331488522839,0.9912589424342434,1.0867816720278305,0.9198353503411519,1.1677024852296682,0.9613601633389415,1.1261756156636928,1.0730325755603607,0.8245168341145501,0.8286150014301261,0.9582183394731578,0.9056735285028454,0.9147561905122855,0.8965856194291356,1.022351789402314,1.0088290064844565,1.1907212625431667,0.8227559560286073,1.0017527882908492,0.8137532331565263,1.0716108684217889,0.7235747947858456,0.7236154176946226,0.7782208369335156,0.9075511398377805,0.7817107761185335,0.9405729733008408,0.969499937993879,0.8899614242761573,0.7364212277325446,0.9479213541118939,0.8513075317000478,0.9868646364308463,0.934616261249893,0.9310555907125296,1.1014840563560528,1.0701701084629922,1.057236770739522,0.9365627697096822,0.6585039040507735,0.8901126234524729,0.8832374098029288,0.6611208511788462,0.8889909607117695,0.8577040577915291,0.8233640690951501,0.8967860760425723,0.5929560382272114,0.6062594781830242,0.31227617003996433,1.1749145425291119,0.3308197981769833
Diag,1.041094888678766,1.94515378688281,0.9817957110604203,0.9411620294402024,0.9331743501657728,1.0308267705046692,1.9641034099017434,0.8767066144881608,1.7458953607059988,1.2265525588675537,0.5165298646309153,0.31991886069001535,1.017840416224137,0.5682004298132295,0.981086637110307,0.997617688484639,1.075596325181158,0.12317868394252657,0.4453974144981037,0.9494449219638089,0.6402497707948667,0.05160082157412507,0.11830080148796007,0.9879416087404923,0.965287113888087,0.7366507164879609,0.8622673313652792,0.11868936127770782,0.024956470598391567,0.1436253305807867,0.017138079868182263,0.6869561171079617,0.06563119621902679,0.0016469858839253057,1.4591802034103984,0.9586664621299381,0.9630839200560181,0.8972180338292594,0.880366410442906,0.7914228188459881,0.9265749305926122,0.9075817493605964,0.9007349633793637,0.9428201351230007,0.9414892940519866,0.9443908585729257,1.0375675822171906,0.9333357988628374,0.9432476093016755,0.9136808014691903,0.8967213775403572,0.7864825502217391,0.8369122941868541,0.924675672991152,0.9470346463261573,0.6534557109971861,0.8311032964548056,0.9352755695185577,0.9430101206906151,0.8505807184950932,0.9198447734822266,0.862348100731582,1.0799371185288786,0.7684575840048613,0.8618023260884325,0.774295855434459,0.8701614962738311,0.8667218672828432,0.8317740172339838,0.7660452199906542,0.8318792414771156,0.838557030601377,0.5833509842981647,1.599483264951266,0.9855829638497061,0.8087581481277365,0.8130732098260403,0.7548130676693114,0.9048689030195665,0.6259803198686118,0.7578814450763393,0.9242299615189133,1.0595734062881832,0.9877350688929911,1.2237697745259466,1.2626298888301593,1.2250955434286268,1.0368299001526595
Diag,2.077729446477227,0.35452799928706336,2.5006889308076232,2.119282224885017,0.799930454764753,1.8869666022813976,0.516765939402491,0.4016363501212701,0.26149003069489,1.9789136759497723,0.76260673243909,0.06565941704108309,2.4016216290646666,0.28877166046771346,0.9826022572501701,0.5677945153910401,0.7190406065204947,0.4074364536252618,0.1345802083116189,0.7993997734748803,0.48837717710602585,0.26551339492709863,1.1364097647542577,0.7786087809871123,0.8247706815617695,1.3781766510493947,1.0333866768917572,0.46033479457575466,1.1552559299957372,0.4100688273719731,0.23625276198206047,0.2841002725287336,0.0709559637805787,1.2830352158647462,0.7975189337514018,0.9416895036568143,0.6824329722145404,0.886951157087745,0.9493302078999385,0.9801043683572458,0.8247156479772311,0.908885055450814,1.1440474165410983,0.6830426730881268,0.9724071032721712,1.008284308026283,0.9245955575028821,0.9625614630897905,0.9167772449068815,0.9419626451233429,1.0009433337483495,0.978618507099801,0.905619700457348,0.9387635004409376,0.7578176548610345,0.9349475422831305,0.8714426518364148,0.8593405064189121,0.9181782825082571,1.1681158499294124,0.961068370950248,0.909441930034947,0.8205059883759519,0.7932538790571596,0.9431796224040294,0.949376306389436,0.9242257555572471,0.7622412540850612,0.8755301294114153,0.9366905922839011,0.9205692782921466,0.9681873948222015,0.9838386658274697,0.9802265259899181,0.9798107600452558,0.8311461615006613,0.895538563695309,0.8269074213218147,0.9570524863427387,1.0029856525614258,0.8027906511509008,0.7715705585391617,0.8252100348102123,0.8076053924274496,0.8414880041014762,0.8256011983178744,0.9596647442919285,0.908694082634295
Diag,0.8845943207936274,1.3639415491329376,1.3895851339557503,0.6062631870527093,0.2635412282019003,0.48635057832148465,1.0916921185744224,0.643960318166787,0.13697561480215237,1.2489321814902699,0.1336624194372474,0.9993150191029323,1.2764880780053713,0.6742825595001568,1.8919417377920904,1.0132411846155422,1.783242028688525,0.3234150087323371,0.7241846296517918,0.3618775728976618,1.7813105505521818,0.2271666815364882,0.42479044879451233,1.1067996645180944,1.4376875258355142,0.03790683423575083,1.007075977327513,0.25377266606642646,0.11224749951328339,0.3087336133798678,1.1541604698149108,0.5872610252196184,0.5848122349807825,0.8072132079930362,0.8785156325147786,0.6888762036480939,0.9071459863831034,0.9545879081662727,0.7565992037916888,0.7239829302010384,0.8956538297813391,1.3167699516193034,0.7802974065949084,0.9114347253051062,0.8835931486245328,0.8282779137048611,0.8407197955522377,1.073147372873104,0.9165402147141668,0.7530093457701024,0.7775198429638678,0.9570795552056278,0.728180696891439,0.8902319869794232,0.8930819073403539,0.7407671961808379,0.8625702905097474,0.9497804287659659,0.8835390105800459,0.8426240338520732,0.7693451434322477,0.8426639754122406,0.7330162048692063,1.0398405873460355,0.9522663151237895,0.8205906296512162,0.8402929003731264,0.8003271090932385,0.7025961597121898,0.908265645248179,0.749773410647699,0.7582870527604311,0.7734298800557479,0.9160374163706935,0.8772380408469973,0.7254533661903959,1.0319477476777241,1.2078695037652636,0.6915800222498741,0.7300084692237796,0.9009215986423176,0.9033986116854861,1.0019347512199128,1.0024699631656535,0.9760218466957208,0.5892289026951848,0.9233534371029266,0.9352346030721954
Diag,1.8130672763855995,1.7913073724255115,0.9716643014293125,0.7328365924444528,0.6246271243794934,0.7846681094911918,1.2175032346953232,0.0315318175370947,0.8594282940881334,0.3785330756181675,0.35243698135128615,0.3999569566064021,1.9502725552997613,0.36137839939457334,0.9440765649430027,0.5928650568023799,0.8578351672035,0.683986609338046,1.7050369982495748,1.5379318698249909,1.1528847325490943,0.4857791400007888,0.9877293337598856,0.8798465768558995,0.6239119692945891,0.9313966271207929,1.127321143420256,1.0393599853302564,0.6989851432830466,0.617669529789003,0.570078733556399,0.6436256599581909,0.6055121364870205,0.6003899349288445,0.5770395155113054,0.5946159331574621,0.5511044200215773,0.5012232587407305,0.5909744167579285,0.6674787912398459,0.5982887119616431,0.04486469089361445,0.07946606199984513,0.9919687537234448,0.9465819502815035,0.8826336472768297,0.897490291998637,0.9403852994973869,0.672566342049336,0.6383683550287406,0.7238791839100384,0.6667132688956634,0.7873147681506141,0.781475077102897,0.7809784965041765,1.0546071687564573,1.0075951807202936,0.7423774955260362,0.7113502485022762,0.9104354923448318,0.6617914780167277,0.7238666465503615,0.6764580296146279,0.6795761144650043,0.7782651912880262,0.910638225959196,0.7458268519991176,0.7487589370656846,0.7732926508817116,0.9093891254340185,0.7814607760313317,0.8702847088128844,0.7212124905658586,0.8974123085654241,0.8637184882767978,1.270550892324268,0.7447970017412502,1.1013489257050924,1.097138246053037,1.1406893807158627,1.245852924941071,1.1987865615650277,1.0375622092246692,1.2257342426443785,0.9862831305021891,0.8873545497595989,0.7371675113769622,0.8638375847479847
Diag,2.4618770665000453,0.5965308703435711,2.194292312505591,0.7511720515835647,0.13638680015057533,0.39372131871028315,0.9479911408283547,0.6623248748593252,0.5133488982623593,1.5672510890862132,0.7343922288462141,1.2704405208769283,0.7589406204661376,0.8346688515796709,1.029659381679882,0.9735780086778415,0.7189143911018316,0.4266913102451322,0.36128621694166146,1.2093029207850956,0.40087735502450494,0.8573746192382418,1.0356006059854097,0.36872850180682365,1.3546787359787538,0.6110779220604589,0.598881231199573,0.7847191191065876,0.9548673062942651,0.9550948317572134,0.9523489440108688,0.9479590202773673,0.9542526542527436,0.960272590694753,1.0225782764649858,1.057958595004984,0.6629356730424033,0.8995030865259664,0.8759907148764073,0.9413006709279806,0.8830395234397675,0.9464727763957068,0.9404343453502281,0.8263007748247047,0.9344436977737123,0.9403030660645424,0.8801145191510876,0.9348308811739057,1.2575265823332713,0.8923106841121913,0.7981114490727143,0.9466435574108095,0.3712988913648165,1.4218444919387163,0.8605016338963426,0.9965095992800157,0.8982406556806679,1.1332463439223757,0.8419553636831835,0.8832785963424946,0.7924711791800144,1.0213006869369254,0.928535215040275,0.8251082214765054,0.8840102039798705,0.9114427144143644,0.9446107516714083,0.9198928385456704,0.9703999461104377,0.9731358186046215,0.9453658255126827,0.9445604819530862,0.8148439051985995,0.8684873786070673,0.9642257384719654,0.9279922275905288,0.8150545475723094,0.8257618860926508,0.8605467623898653,0.7132234842993973,0.7812411229132512,1.377741945342078,0.7794858178334872,0.8659727905669824,0.9149381215934493,0.7787188089532271,1.5379001962014638,1.6541225920067684
Diag,1.8225620118907775,2.0539288893983163,1.8866986952930185,0.7644174082072765,0.5665484852185835,0.5912659815115991,0.6288847380739208,0.699212017759203,0.3494414474354704,0.6924503535960954,0.6109870504474395,0.27717658245217064,1.7728365510145565,1.1202644631212844,0.627696616416408,0.3700769486360431,0.43140598195689644,1.1242306228223478,1.4327238891406426,0.5875351647639399,1.2794498822293077,0.8545411626542758,0.8990416905779505,0.2899440071292656,0.799374996490792,0.6985042316547931,0.7923652905762417,1.3215602912947768,0.911806362149931,0.6931046772982475,1.0907720760046757,0.6976421150039699,0.8624890558973303,0.9248079039828866,0.898753886146328,1.028035030813058,1.0383774801919674,0.7867597729792162,0.8870120882888646,1.061185798587295,0.9911134393098691,1.051864463444797,0.9402102820378404,0.9394267425681693,0.9038924897360096,0.8774650519142518,0.9089263552905046,0.8724431077153525,0.973042672888793,0.9469631686323677,0.9432253890005774,0.9193855354909052,0.6509394274643658,0.9646328261698816,0.7783584984975351,1.0030736349560132,0.9118419017386299,1.0741900086156477,1.1997061779031495,1.0831085818699364,1.037662742820041,1.0202834649301191,0.7871142046398695,1.0401440375638293,0.9997116692332668,1.1463166307199708,1.0571719506299047,0.9960864080322275,0.9103135752165179,1.0692948499707668,1.0173055908535344,0.9481858415806275,0.9573762218578452,0.9955109341777176,0.9952337871011881,0.9887361551635588,0.8837735602137659,0.8793371799128478,0.88715258914325,0.9606292253641201,0.8922003184060514,0.9871183267042688,0.799048086595012,1.0352202588549482,0.9510059302914032,0.7161872923934743,1.944823585500217,1.032848315075283
Diag,0.35647930785837184,1.0385355105647267,0.7474230005820935,0.5772556019980765,0.7983231863535925,0.5576816776682392,0.8172371356308714,0.3410877352774603,0.5625276962377207,1.8823606047778867,0.4168442289227799,1.1776876563352694,0.8487635601903303,0.5863541516162718,0.8907169045505062,0.5616377534677479,2.1030462998858823,0.0470634802694009,0.13996995282057287,1.0212481368161226,1.8670161788636577,0.4675382791557848,2.2263658113979896,0.5641272418430594,1.0630932659240557,0.04548074902464347,0.9078619656162707,0.11896795100038034,0.18560996965882673,0.2333199805289517,1.3359217547811917,0.8921748465934093,0.8186914031321183,0.972586880011336,1.1387430240169805,1.156258513727473,0.992927733059768,0.9686292111181979,1.0465298571382082,0.9262522787286279,0.8690615396764566,0.904315884724968,0.8435697549644985,0.6686598863108241,0.8863335558754784,0.88468133241483,0.8472049717406287,0.9098876313930241,0.9219435473146533,0.7652358093750529,0.8961732054727886,0.9958395732407072,0.9605522982500201,0.940806976940276,0.6489938341854077,0.9638355171213404,1.0191727603596357,0.9235776095898769,1.0293461397348787,1.024527561060934,1.006647769113508,1.006375645565533,0.9122437422661283,1.0036878369450946,0.9361368192531522,0.9708525691912191,0.9238329524521511,0.9227950989454515,0.9769892806132359,0.9776741134619343,0.9337881089760279,0.9556240428752443,0.9348169891520299,0.8854658612139028,1.050956219485397,1.0100273909087611,1.0891893064502052,1.0761392248665311,0.9350651473844591,0.9236564224795266,0.8853034882360663,0.6069854381582829,0.48617238502873833,1.0600127436820321,1.0077251742051225,0.985960914041471,0.8199747969947005,1.303694167340188
Diag,0.438401048301864,0.6197715626397663,0.5771998823357901,0.5782514090315831,0.3999056445580716,0.8057419003856447,1.0192000790557603,0.5700925645710292,0.32236795022330644,0.8474648255640921,0.4441894326551387,0.3614640380821548,0.7171875508971658,0.7395459000169181,2.129039016146779,0.6657914875737586,0.7496474005494224,0.8244836965272125,1.1111501765559963,0.8223443564853148,0.8476718799905992,1.0881342820965605,0.8665823342836396,0.42791738063067236,0.9216419640067276,1.002524129253974,0.7653509729115177,0.7634811446976484,0.9021207093577518,0.8527039273142154,0.9749961731943713,0.8801708892529135,0.9075959873410492,1.10040629346909,1.0536939530881217,0.8689367417686195,1.0137234161060942,1.1562410027841643,0.9049334217703088,0.9103022966337779,1.0636456630673883,1.1567668006393983,0.9216989657325575,0.9235214320209172,0.9334793814506349,0.8870889126521683,0.9138387304690602,0.9439457218325741,0.9157139154691957,0.9031897914464413,0.9068073011549704,0.9105250600620162,0.914580324686339,0.9402416965444713,0.9660987737345871,0.9186235177643736,0.756896406814976,0.8777658937258395,0.9460142251943874,0.9429083668127232,0.9108944593162728,0.7847766895137395,0.9532176784385086,0.9297822651025593,0.811566351746692,0.8424000401634658,1.1108710959256136,0.9435349129328101,0.9892721023006135,0.8123049123988908,0.8280762932627292,0.9432903772718637,1.0643777145747935,1.0037578185361244,0.8752173686802441,0.9151566299969368,0.9058181745589821,0.9452750817100183,1.0186609859112663,0.7832940424700656,0.8138235509355688,0.9606743657182132,0.8759084578594277,0.8444125723721656,0.8586676157907487,0.9318087068730985,0.9414353620893352,0.9654512247234338
